input_power,day_active_power_peak,accumulated_yield_energy,active_power,daily_yield_energy,power_meter_active_power,grid_accumulated_energy,grid_exported_energy,storage_state_of_capacity,storage_charge_discharge_power,system_time,local_time,sampling_duration
3630,1997,6852.63,-1062,1.5,132,854.16,5874.97,85.0,4695,2022-08-24 08:25:09+00:00,2022-08-24T09:25:13.893842,13.8
3651,1997,6852.63,-1065,1.5,206,854.16,5874.97,85.0,4720,2022-08-24 08:26:18+00:00,2022-08-24T09:26:23.999207,10.1
3664,1997,6852.63,-1070,1.5,203,854.16,5874.97,86.0,4746,2022-08-24 08:27:28+00:00,2022-08-24T09:27:34.011041,10.0
3692,1997,6852.63,-1064,1.5,87,854.16,5874.99,86.0,4763,2022-08-24 08:28:42+00:00,2022-08-24T09:28:48.510137,14.4
3718,1997,6852.63,-1068,1.5,118,854.16,5874.99,86.0,4779,2022-08-24 08:29:52+00:00,2022-08-24T09:29:59.277657,10.8
3739,1997,6852.63,-1064,1.5,130,854.16,5874.99,87.0,4804,2022-08-24 08:31:01+00:00,2022-08-24T09:31:08.774538,9.5
3770,1997,6852.63,-1057,1.5,145,854.16,5874.99,87.0,4847,2022-08-24 08:32:12+00:00,2022-08-24T09:32:18.582469,9.8
3799,1997,6852.63,-1067,1.5,156,854.16,5875.0,87.0,4850,2022-08-24 08:33:22+00:00,2022-08-24T09:33:29.128932,10.5
3816,1997,6852.63,-1067,1.5,241,854.16,5875.0,87.0,4884,2022-08-24 08:34:34+00:00,2022-08-24T09:34:39.529207,10.4
3828,1997,6852.63,-1066,1.5,236,854.16,5875.0,88.0,4895,2022-08-24 08:35:43+00:00,2022-08-24T09:35:48.876023,9.3
3835,1997,6852.63,-1067,1.5,257,854.16,5875.0,88.0,4908,2022-08-24 08:36:56+00:00,2022-08-24T09:37:02.404289,13.5
3868,1997,6852.63,-1064,1.5,184,854.16,5875.02,88.0,4936,2022-08-24 08:38:08+00:00,2022-08-24T09:38:13.393682,10.9
3884,1997,6852.63,-1066,1.5,135,854.16,5875.02,88.0,4947,2022-08-24 08:39:19+00:00,2022-08-24T09:39:24.403577,10.9
3915,1997,6852.63,-1061,1.5,144,854.16,5875.02,89.0,4986,2022-08-24 08:40:28+00:00,2022-08-24T09:40:33.340923,8.9
3921,1997,6852.63,-1065,1.5,148,854.16,5875.02,89.0,4967,2022-08-24 08:41:38+00:00,2022-08-24T09:41:42.635924,9.3
3939,1997,6852.63,-1064,1.5,134,854.16,5875.02,89.0,5004,2022-08-24 08:42:50+00:00,2022-08-24T09:42:53.836371,11.2
3941,1997,6852.63,-1066,1.5,122,854.16,5875.02,89.0,5019,2022-08-24 08:43:59+00:00,2022-08-24T09:44:05.712856,11.9
3981,1997,6852.63,-1069,1.5,120,854.16,5875.02,90.0,5040,2022-08-24 08:45:11+00:00,2022-08-24T09:45:17.380639,11.6
3993,1997,6852.63,-1067,1.5,132,854.16,5875.02,90.0,5066,2022-08-24 08:46:24+00:00,2022-08-24T09:46:30.091187,12.7
4014,1997,6852.63,-1065,1.5,36,854.16,5875.04,90.0,5082,2022-08-24 08:47:35+00:00,2022-08-24T09:47:41.043521,10.9
4037,1997,6852.63,-1068,1.5,45,854.16,5875.04,90.0,5096,2022-08-24 08:48:45+00:00,2022-08-24T09:48:52.000274,10.9
4045,1997,6852.63,-1070,1.5,56,854.16,5875.04,91.0,5115,2022-08-24 08:49:56+00:00,2022-08-24T09:50:01.552798,9.5
4056,1997,6852.63,-1070,1.5,63,854.16,5875.04,91.0,5132,2022-08-24 08:51:05+00:00,2022-08-24T09:51:11.057743,9.5
4075,1997,6852.63,-579,1.5,18,854.16,5875.04,91.0,4664,2022-08-24 08:52:17+00:00,2022-08-24T09:52:22.112597,11.0
4107,1997,6852.63,-575,1.5,28,854.16,5875.04,91.0,4686,2022-08-24 08:53:26+00:00,2022-08-24T09:53:30.635321,8.5
4137,1997,6852.63,-1069,1.5,178,854.16,5875.04,92.0,5197,2022-08-24 08:54:35+00:00,2022-08-24T09:54:39.156899,8.5
4148,1997,6852.63,-1067,1.5,184,854.16,5875.04,92.0,5235,2022-08-24 08:55:45+00:00,2022-08-24T09:55:50.077039,10.9
4188,1997,6852.63,-1070,1.5,192,854.16,5875.04,92.0,5260,2022-08-24 08:56:57+00:00,2022-08-24T09:57:01.820081,11.7
4193,1997,6852.63,-1065,1.5,192,854.16,5875.04,93.0,5260,2022-08-24 08:58:07+00:00,2022-08-24T09:58:11.806567,9.9
4192,1997,6852.63,-1065,1.5,194,854.16,5875.06,93.0,5272,2022-08-24 08:59:16+00:00,2022-08-24T09:59:20.642135,8.8
4219,1997,6852.64,345,1.51,1534,854.16,5875.08,93.0,3880,2022-08-24 09:00:25+00:00,2022-08-24T10:00:30.148143,9.5
4223,1997,6852.64,11,1.51,1238,854.16,5875.1,94.0,4224,2022-08-24 09:01:35+00:00,2022-08-24T10:01:39.651789,9.5
4224,1997,6852.64,-333,1.51,809,854.16,5875.12,94.0,4566,2022-08-24 09:02:45+00:00,2022-08-24T10:02:49.911278,10.2
4241,1997,6852.64,-686,1.51,507,854.16,5875.14,95.0,4923,2022-08-24 09:03:54+00:00,2022-08-24T10:03:59.449290,9.5
4248,1997,6852.64,-819,1.51,368,854.16,5875.14,95.0,5073,2022-08-24 09:05:10+00:00,2022-08-24T10:05:14.239152,14.7
4183,4183,6852.69,4183,1.56,5314,854.16,5875.22,95.0,0,2022-08-24 09:06:20+00:00,2022-08-24T10:06:25.426092,11.2
4209,4210,6852.77,4213,1.65,4695,854.16,5875.31,95.0,0,2022-08-24 09:07:30+00:00,2022-08-24T10:07:36.258733,10.8
4205,4236,6852.86,4205,1.73,4465,854.16,5875.41,95.0,0,2022-08-24 09:08:41+00:00,2022-08-24T10:08:46.218115,9.9
4231,4240,6852.94,4240,1.81,4805,854.16,5875.52,95.0,0,2022-08-24 09:09:50+00:00,2022-08-24T10:09:56.029098,9.8
4261,4262,6853.02,4264,1.89,5521,854.16,5875.62,95.0,0,2022-08-24 09:10:59+00:00,2022-08-24T10:11:04.807193,8.8
4276,4287,6853.1,4275,1.98,5533,854.16,5875.72,95.0,0,2022-08-24 09:12:10+00:00,2022-08-24T10:12:14.999288,10.2
4278,4297,6853.19,4278,2.06,5533,854.16,5875.83,95.0,0,2022-08-24 09:13:21+00:00,2022-08-24T10:13:26.117322,11.1
4305,4309,6853.27,4313,2.15,5553,854.16,5875.93,95.0,0,2022-08-24 09:14:34+00:00,2022-08-24T10:14:39.194841,13.1
4324,4331,6853.36,4304,2.23,5569,854.16,5876.04,95.0,0,2022-08-24 09:15:43+00:00,2022-08-24T10:15:48.064618,8.8
4340,4355,6853.46,4354,2.33,5611,854.16,5876.18,95.0,0,2022-08-24 09:17:04+00:00,2022-08-24T10:17:08.697127,20.6
4363,4364,6853.54,4355,2.41,5626,854.16,5876.27,95.0,0,2022-08-24 09:18:12+00:00,2022-08-24T10:18:17.241709,8.5
4372,4374,6853.62,4372,2.49,5268,854.16,5876.39,95.0,0,2022-08-24 09:19:22+00:00,2022-08-24T10:19:27.369120,10.1
4383,4384,6853.71,4376,2.58,5658,854.16,5876.5,95.0,0,2022-08-24 09:20:31+00:00,2022-08-24T10:20:36.311210,8.9
4386,4399,6853.79,4386,2.66,5598,854.16,5876.6,95.0,0,2022-08-24 09:21:40+00:00,2022-08-24T10:21:45.778017,9.4
4404,4412,6853.88,4404,2.75,5638,854.16,5876.72,95.0,0,2022-08-24 09:22:51+00:00,2022-08-24T10:22:56.834061,11.0
4428,4431,6853.96,4428,2.83,4982,854.16,5876.81,95.0,0,2022-08-24 09:24:01+00:00,2022-08-24T10:24:07.064358,10.2
4447,4459,6854.05,4455,2.92,5051,854.16,5876.91,95.0,0,2022-08-24 09:25:10+00:00,2022-08-24T10:25:15.655261,8.6
4470,4478,6854.14,4470,3.01,5062,854.16,5877.0,95.0,0,2022-08-24 09:26:21+00:00,2022-08-24T10:26:27.321672,11.6
4483,4491,6854.23,4488,3.1,5841,854.16,5877.12,95.0,0,2022-08-24 09:27:31+00:00,2022-08-24T10:27:36.140402,8.8
4506,4510,6854.31,4507,3.18,5854,854.16,5877.22,95.0,0,2022-08-24 09:28:40+00:00,2022-08-24T10:28:45.880856,9.7
4529,4530,6854.4,4529,3.27,5890,854.16,5877.35,95.0,0,2022-08-24 09:29:51+00:00,2022-08-24T10:29:56.596175,10.7
4523,4533,6854.49,4523,3.36,5874,854.16,5877.45,95.0,0,2022-08-24 09:31:00+00:00,2022-08-24T10:31:05.467437,8.9
4531,4543,6854.57,4531,3.44,5902,854.16,5877.58,95.0,0,2022-08-24 09:32:13+00:00,2022-08-24T10:32:18.101548,12.6
4541,4548,6854.66,4547,3.54,5921,854.16,5877.7,95.0,0,2022-08-24 09:33:22+00:00,2022-08-24T10:33:27.550804,9.4
4557,4572,6854.75,4570,3.63,5933,854.16,5877.81,95.0,0,2022-08-24 09:34:32+00:00,2022-08-24T10:34:37.888621,10.3
4588,4589,6854.84,4592,3.71,5968,854.16,5877.91,95.0,0,2022-08-24 09:35:43+00:00,2022-08-24T10:35:48.853955,10.9
4575,4593,6854.93,4575,3.8,5946,854.16,5878.04,95.0,0,2022-08-24 09:36:55+00:00,2022-08-24T10:36:59.361440,10.5
4587,4600,6855.02,4587,3.89,5968,854.16,5878.16,95.0,0,2022-08-24 09:38:04+00:00,2022-08-24T10:38:08.275459,8.9
4617,4617,6855.11,4617,3.98,5990,854.16,5878.27,95.0,0,2022-08-24 09:39:13+00:00,2022-08-24T10:39:18.280384,10.0
4627,4628,6855.2,4629,4.07,5904,854.16,5878.39,95.0,0,2022-08-24 09:40:21+00:00,2022-08-24T10:40:27.996387,9.7
4651,4652,6855.29,4646,4.16,5932,854.16,5878.5,95.0,0,2022-08-24 09:41:36+00:00,2022-08-24T10:41:41.220882,13.2
4631,4652,6855.39,4631,4.26,5937,854.16,5878.62,95.0,0,2022-08-24 09:42:45+00:00,2022-08-24T10:42:51.090571,9.8
4651,4654,6855.47,4651,4.34,5952,854.16,5878.74,95.0,0,2022-08-24 09:43:54+00:00,2022-08-24T10:44:00.212775,9.1
4653,4659,6855.57,4642,4.44,5926,854.16,5878.85,95.0,0,2022-08-24 09:45:09+00:00,2022-08-24T10:45:14.563841,14.3
4622,4665,6855.66,4641,4.53,6046,854.16,5878.97,95.0,0,2022-08-24 09:46:19+00:00,2022-08-24T10:46:25.275508,10.7
4662,4687,6855.75,4678,4.63,6089,854.16,5879.1,95.0,0,2022-08-24 09:47:31+00:00,2022-08-24T10:47:36.930971,11.6
4695,4699,6855.85,4695,4.72,6117,854.16,5879.22,95.0,0,2022-08-24 09:48:42+00:00,2022-08-24T10:48:47.878027,10.9
4484,4712,6855.94,4488,4.81,5900,854.16,5879.33,95.0,0,2022-08-24 09:49:56+00:00,2022-08-24T10:50:01.816574,13.9
4723,4724,6856.03,4730,4.9,6118,854.16,5879.45,95.0,0,2022-08-24 09:51:09+00:00,2022-08-24T10:51:14.059153,12.2
4729,4730,6856.13,4728,5.0,6110,854.16,5879.58,95.0,0,2022-08-24 09:52:19+00:00,2022-08-24T10:52:23.508347,9.4
4736,4739,6856.22,4721,5.09,6120,854.16,5879.7,95.0,0,2022-08-24 09:53:28+00:00,2022-08-24T10:53:33.296341,9.8
4752,4753,6856.31,4752,5.18,6134,854.16,5879.81,95.0,0,2022-08-24 09:54:40+00:00,2022-08-24T10:54:45.750714,12.4
4777,4777,6856.4,4777,5.27,6164,854.16,5879.93,95.0,0,2022-08-24 09:55:50+00:00,2022-08-24T10:55:56.456278,10.6
4765,4786,6856.5,4767,5.37,6165,854.16,5880.06,95.0,0,2022-08-24 09:57:00+00:00,2022-08-24T10:57:06.206365,9.7
4786,4794,6856.59,4785,5.46,6184,854.16,5880.18,95.0,0,2022-08-24 09:58:10+00:00,2022-08-24T10:58:15.886417,9.7
4797,4802,6856.68,4797,5.55,6073,854.16,5880.29,95.0,0,2022-08-24 09:59:22+00:00,2022-08-24T10:59:27.346330,11.4
4813,4822,6856.78,4809,5.65,6121,854.16,5880.41,95.0,0,2022-08-24 10:00:33+00:00,2022-08-24T11:00:38.913841,11.5
4814,4824,6856.87,4814,5.74,6101,854.16,5880.54,95.0,0,2022-08-24 10:01:43+00:00,2022-08-24T11:01:48.976509,10.0
4846,4846,6856.97,4847,5.84,6150,854.16,5880.66,95.0,0,2022-08-24 10:02:52+00:00,2022-08-24T11:02:59.149255,10.1
4841,4855,6857.06,4844,5.93,6154,854.16,5880.77,95.0,0,2022-08-24 10:04:04+00:00,2022-08-24T11:04:09.134643,9.9
4841,4855,6857.16,4841,6.03,6245,854.16,5880.91,95.0,0,2022-08-24 10:05:17+00:00,2022-08-24T11:05:21.573212,12.4
4859,4864,6857.25,4859,6.12,6269,854.16,5881.02,95.0,0,2022-08-24 10:06:26+00:00,2022-08-24T11:06:31.525734,9.9
4865,4865,6857.35,4865,6.22,6256,854.16,5881.16,95.0,0,2022-08-24 10:07:39+00:00,2022-08-24T11:07:43.359504,11.8
4869,4870,6857.45,4869,6.32,6274,854.16,5881.27,95.0,0,2022-08-24 10:08:48+00:00,2022-08-24T11:08:53.503514,10.1
4873,4880,6857.54,4873,6.41,6276,854.16,5881.39,95.0,0,2022-08-24 10:09:58+00:00,2022-08-24T11:10:06.263212,12.7
4882,4896,6857.64,4890,6.51,6302,854.16,5881.52,95.0,0,2022-08-24 10:11:09+00:00,2022-08-24T11:11:16.273125,10.0
4893,4899,6857.73,4885,6.61,6314,854.16,5881.64,95.0,0,2022-08-24 10:12:20+00:00,2022-08-24T11:12:24.955838,8.6
4913,4914,6857.83,4913,6.7,6332,854.16,5881.75,95.0,0,2022-08-24 10:13:27+00:00,2022-08-24T11:13:33.940969,8.9
4901,4918,6857.92,4901,6.79,6335,854.16,5881.89,95.0,0,2022-08-24 10:14:39+00:00,2022-08-24T11:14:45.506139,11.5
4919,4924,6858.02,4911,6.89,6330,854.16,5882.02,95.0,0,2022-08-24 10:15:51+00:00,2022-08-24T11:15:59.071784,13.5
4925,4928,6858.12,4925,6.99,6351,854.16,5882.14,95.0,0,2022-08-24 10:17:03+00:00,2022-08-24T11:17:09.089193,10.0
4938,4941,6858.21,4938,7.08,6264,854.16,5882.25,95.0,0,2022-08-24 10:18:12+00:00,2022-08-24T11:18:16.772822,7.6
4956,4957,6858.31,4943,7.18,6275,854.16,5882.37,95.0,0,2022-08-24 10:19:20+00:00,2022-08-24T11:19:25.784326,9.0
4955,4973,6858.41,4964,7.28,6317,854.16,5882.5,95.0,0,2022-08-24 10:20:34+00:00,2022-08-24T11:20:40.067063,14.3
4983,4983,6858.5,4983,7.37,6335,854.16,5882.62,95.0,0,2022-08-24 10:21:45+00:00,2022-08-24T11:21:49.959420,9.9
4964,4983,6858.6,4945,7.47,5686,854.16,5882.75,95.0,0,2022-08-24 10:22:55+00:00,2022-08-24T11:23:00.936027,10.9
4976,4983,6858.7,4976,7.57,5753,854.16,5882.85,95.0,0,2022-08-24 10:24:07+00:00,2022-08-24T11:24:11.588729,10.6
5000,5001,6858.8,5000,7.67,6442,854.16,5882.97,95.0,0,2022-08-24 10:25:16+00:00,2022-08-24T11:25:20.618488,9.0
4993,5006,6858.9,4993,7.77,6450,854.16,5883.1,95.0,0,2022-08-24 10:26:28+00:00,2022-08-24T11:26:33.556028,12.9
5005,5012,6858.99,5005,7.87,6461,854.16,5883.24,95.0,0,2022-08-24 10:27:37+00:00,2022-08-24T11:27:43.095528,9.5
5014,5023,6859.09,5014,7.96,6462,854.16,5883.37,95.0,0,2022-08-24 10:28:50+00:00,2022-08-24T11:28:55.063434,11.9
5021,5033,6859.19,5026,8.06,6505,854.16,5883.5,95.0,0,2022-08-24 10:30:04+00:00,2022-08-24T11:30:09.451416,14.3
5026,5038,6859.3,5028,8.17,6531,854.16,5883.62,95.0,0,2022-08-24 10:31:14+00:00,2022-08-24T11:31:19.903844,10.4
5022,5038,6859.39,5025,8.26,6522,854.16,5883.75,95.0,0,2022-08-24 10:32:23+00:00,2022-08-24T11:32:29.075283,9.1
5024,5038,6859.49,5028,8.36,5787,854.16,5883.87,95.0,0,2022-08-24 10:33:35+00:00,2022-08-24T11:33:41.274824,12.1
5022,5038,6859.59,5021,8.46,6508,854.16,5884.0,95.0,0,2022-08-24 10:34:45+00:00,2022-08-24T11:34:51.953540,10.6
5027,5038,6859.69,5030,8.56,6426,854.16,5884.14,95.0,0,2022-08-24 10:35:56+00:00,2022-08-24T11:36:02.190544,10.2
5031,5038,6859.79,5031,8.66,6414,854.16,5884.25,95.0,0,2022-08-24 10:37:06+00:00,2022-08-24T11:37:12.747863,10.5
5042,5045,6859.89,5042,8.76,6450,854.16,5884.39,95.0,0,2022-08-24 10:38:18+00:00,2022-08-24T11:38:23.746579,11.0
5024,5051,6859.99,5024,8.86,6446,854.16,5884.5,95.0,0,2022-08-24 10:39:27+00:00,2022-08-24T11:39:33.165983,9.4
5037,5060,6860.08,5037,8.95,6553,854.16,5884.64,95.0,0,2022-08-24 10:40:37+00:00,2022-08-24T11:40:43.999174,10.8
5070,5072,6860.18,5065,9.05,6567,854.16,5884.77,95.0,0,2022-08-24 10:41:48+00:00,2022-08-24T11:41:54.320822,10.3
4823,5072,6860.28,4824,9.15,6331,854.16,5884.89,95.0,0,2022-08-24 10:42:59+00:00,2022-08-24T11:43:04.815511,10.5
4848,5072,6860.38,4853,9.25,6348,854.16,5885.02,95.0,0,2022-08-24 10:44:12+00:00,2022-08-24T11:44:17.578331,12.8
4843,5072,6860.47,4843,9.34,6330,854.16,5885.14,95.0,0,2022-08-24 10:45:21+00:00,2022-08-24T11:45:26.228671,8.6
4844,5072,6860.56,4844,9.43,6360,854.16,5885.27,95.0,0,2022-08-24 10:46:31+00:00,2022-08-24T11:46:36.314065,10.0
5097,5097,6860.66,5097,9.53,6611,854.16,5885.39,95.0,0,2022-08-24 10:47:40+00:00,2022-08-24T11:47:45.822685,9.5
5100,5107,6860.76,5100,9.63,6599,854.16,5885.52,95.0,0,2022-08-24 10:48:51+00:00,2022-08-24T11:48:56.300711,10.4
5098,5107,6860.86,5101,9.73,6615,854.16,5885.64,95.0,0,2022-08-24 10:50:04+00:00,2022-08-24T11:50:09.975621,13.6
5110,5112,6860.96,5110,9.83,6615,854.16,5885.77,95.0,0,2022-08-24 10:51:14+00:00,2022-08-24T11:51:20.132269,10.1
5099,5116,6861.06,5096,9.93,6619,854.16,5885.91,95.0,0,2022-08-24 10:52:26+00:00,2022-08-24T11:52:31.849579,11.7
5113,5117,6861.16,5113,10.04,6635,854.16,5886.04,95.0,0,2022-08-24 10:53:38+00:00,2022-08-24T11:53:43.046426,11.1
5119,5121,6861.27,5115,10.13,6514,854.16,5886.16,95.0,0,2022-08-24 10:54:47+00:00,2022-08-24T11:54:51.139964,8.1
5110,5124,6861.36,5118,10.24,6546,854.16,5886.29,95.0,0,2022-08-24 10:55:55+00:00,2022-08-24T11:56:01.530214,10.3
5120,5130,6861.46,5122,10.33,6486,854.16,5886.41,95.0,0,2022-08-24 10:57:06+00:00,2022-08-24T11:57:12.085297,10.5
5122,5132,6861.56,5122,10.43,6467,854.16,5886.54,95.0,0,2022-08-24 10:58:18+00:00,2022-08-24T11:58:23.234496,11.1
5107,5134,6861.66,5117,10.54,6556,854.16,5886.68,95.0,0,2022-08-24 10:59:28+00:00,2022-08-24T11:59:32.976546,9.7
5131,5134,6861.77,5128,10.64,6555,854.16,5886.79,95.0,0,2022-08-24 11:00:37+00:00,2022-08-24T12:00:42.409635,9.4
5137,5140,6861.86,5133,10.73,6543,854.16,5886.93,95.0,0,2022-08-24 11:01:49+00:00,2022-08-24T12:01:54.325216,11.9
5120,5143,6861.96,5127,10.84,6552,854.16,5887.06,95.0,0,2022-08-24 11:03:01+00:00,2022-08-24T12:03:05.684138,11.3
5139,5143,6862.07,5139,10.94,6192,854.16,5887.18,95.0,0,2022-08-24 11:04:11+00:00,2022-08-24T12:04:15.493041,9.8
5150,5159,6862.16,5138,11.03,6087,854.16,5887.31,95.0,0,2022-08-24 11:05:20+00:00,2022-08-24T12:05:26.331756,10.8
5137,5160,6862.27,5137,11.14,6272,854.16,5887.43,95.0,0,2022-08-24 11:06:32+00:00,2022-08-24T12:06:36.738556,10.4
5160,5161,6862.37,5160,11.24,6356,854.16,5887.54,95.0,0,2022-08-24 11:07:41+00:00,2022-08-24T12:07:46.728446,10.0
5155,5164,6862.47,5142,11.34,6336,854.16,5887.68,95.0,0,2022-08-24 11:08:53+00:00,2022-08-24T12:08:57.945379,11.2
5159,5170,6862.57,5159,11.44,6416,854.16,5887.81,95.0,0,2022-08-24 11:10:08+00:00,2022-08-24T12:10:12.757914,14.8
5171,5174,6862.68,5168,11.55,6399,854.16,5887.93,95.0,0,2022-08-24 11:11:18+00:00,2022-08-24T12:11:23.897132,11.1
5143,5179,6862.78,5158,11.65,6305,854.16,5888.06,95.0,0,2022-08-24 11:12:27+00:00,2022-08-24T12:12:34.413481,10.5
5155,5179,6862.88,5165,11.75,6316,854.16,5888.18,95.0,0,2022-08-24 11:13:37+00:00,2022-08-24T12:13:43.300002,8.8
5158,5179,6862.98,5158,11.85,6296,854.16,5888.29,95.0,0,2022-08-24 11:14:45+00:00,2022-08-24T12:14:51.071565,7.7
5166,5179,6863.08,5166,11.95,6271,854.16,5888.41,95.0,0,2022-08-24 11:15:54+00:00,2022-08-24T12:16:01.185408,10.1
5148,5179,6863.18,5146,12.05,6385,854.16,5888.54,95.0,0,2022-08-24 11:17:07+00:00,2022-08-24T12:17:12.624767,11.4
5165,5179,6863.28,5164,12.15,6388,854.16,5888.68,95.0,0,2022-08-24 11:18:19+00:00,2022-08-24T12:18:24.193595,11.6
