input_power,day_active_power_peak,accumulated_yield_energy,active_power,daily_yield_energy,power_meter_active_power,grid_accumulated_energy,grid_exported_energy,storage_state_of_capacity,storage_charge_discharge_power,system_time,local_time,sampling_duration
4186,5223,6877.68,4186,26.55,4514,854.16,5906.41,95.0,0,2022-08-24 14:14:47+00:00,2022-08-24T15:14:53.368671,4.5
4170,5223,6877.75,4170,26.62,4536,854.16,5906.5,95.0,0,2022-08-24 14:15:56+00:00,2022-08-24T15:16:02.083491,8.7
4146,5223,6877.83,4147,26.7,4517,854.16,5906.58,95.0,0,2022-08-24 14:17:07+00:00,2022-08-24T15:17:12.803095,10.7
4129,5223,6877.91,4144,26.78,4615,854.16,5906.66,95.0,0,2022-08-24 14:18:17+00:00,2022-08-24T15:18:23.545425,10.7
4110,5223,6877.99,4110,26.86,4592,854.16,5906.77,95.0,0,2022-08-24 14:19:29+00:00,2022-08-24T15:19:36.786560,13.2
4086,5223,6878.08,4104,26.95,4539,854.16,5906.85,95.0,0,2022-08-24 14:20:41+00:00,2022-08-24T15:20:47.712207,10.9
4077,5223,6878.16,4077,27.03,4532,854.16,5906.95,95.0,0,2022-08-24 14:21:50+00:00,2022-08-24T15:21:57.665052,9.9
4050,5223,6878.24,4050,27.11,4514,854.16,5907.02,95.0,0,2022-08-24 14:23:03+00:00,2022-08-24T15:23:10.943165,13.3
4035,5223,6878.32,4036,27.19,4586,854.16,5907.12,95.0,0,2022-08-24 14:24:15+00:00,2022-08-24T15:24:21.076595,10.1
4031,5223,6878.4,4031,27.27,4671,854.16,5907.2,95.0,0,2022-08-24 14:25:25+00:00,2022-08-24T15:25:30.492709,9.4
4004,5223,6878.47,4007,27.34,4751,854.16,5907.31,95.0,0,2022-08-24 14:26:34+00:00,2022-08-24T15:26:40.517477,10.0
3978,5223,6878.55,3978,27.42,4730,854.16,5907.39,95.0,0,2022-08-24 14:27:45+00:00,2022-08-24T15:27:51.554753,11.0
3945,5223,6878.63,3941,27.5,4664,854.16,5907.49,95.0,0,2022-08-24 14:28:56+00:00,2022-08-24T15:29:02.214224,10.6
3937,5223,6878.71,3938,27.58,4655,854.16,5907.58,95.0,0,2022-08-24 14:30:08+00:00,2022-08-24T15:30:14.002489,11.8
3928,5223,6878.79,3920,27.66,4505,854.16,5907.66,95.0,0,2022-08-24 14:31:18+00:00,2022-08-24T15:31:24.152409,10.1
3908,5223,6878.86,3908,27.73,4514,854.16,5907.75,95.0,0,2022-08-24 14:32:32+00:00,2022-08-24T15:32:37.272690,13.1
3901,5223,6878.94,3901,27.81,4481,854.16,5907.85,95.0,0,2022-08-24 14:33:42+00:00,2022-08-24T15:33:47.466330,10.2
3868,5223,6879.02,3870,27.89,4411,854.16,5907.93,95.0,0,2022-08-24 14:34:51+00:00,2022-08-24T15:34:56.048097,8.5
3852,5223,6879.09,3852,27.96,4327,854.16,5908.02,95.0,0,2022-08-24 14:35:59+00:00,2022-08-24T15:36:05.072275,9.0
3837,5223,6879.16,3828,28.04,4360,854.16,5908.1,95.0,0,2022-08-24 14:37:11+00:00,2022-08-24T15:37:16.627821,11.5
3614,5223,6879.24,3617,28.11,4109,854.16,5908.18,95.0,0,2022-08-24 14:38:22+00:00,2022-08-24T15:38:27.753249,11.1
3601,5223,6879.31,3597,28.18,4081,854.16,5908.27,95.0,0,2022-08-24 14:39:31+00:00,2022-08-24T15:39:36.592743,8.8
3570,5223,6879.38,3570,28.25,4026,854.16,5908.35,95.0,0,2022-08-24 14:40:40+00:00,2022-08-24T15:40:47.800479,11.1
3553,5223,6879.45,3553,28.32,3994,854.16,5908.43,95.0,0,2022-08-24 14:41:51+00:00,2022-08-24T15:41:57.205474,9.4
3534,5223,6879.52,3538,28.39,4174,854.16,5908.5,95.0,0,2022-08-24 14:43:03+00:00,2022-08-24T15:43:09.820338,12.6
3695,5223,6879.59,3695,28.46,4171,854.16,5908.58,95.0,0,2022-08-24 14:44:15+00:00,2022-08-24T15:44:20.844377,11.0
3656,5223,6879.66,3656,28.53,4173,854.16,5908.66,95.0,0,2022-08-24 14:45:26+00:00,2022-08-24T15:45:31.410188,10.5
3619,5223,6879.73,3626,28.61,4099,854.16,5908.75,95.0,0,2022-08-24 14:46:35+00:00,2022-08-24T15:46:41.266601,9.8
3589,5223,6879.8,3601,28.68,4081,854.16,5908.83,95.0,0,2022-08-24 14:47:47+00:00,2022-08-24T15:47:52.554435,11.2
3581,5223,6879.87,3581,28.74,4061,854.16,5908.91,95.0,0,2022-08-24 14:48:59+00:00,2022-08-24T15:49:04.172666,11.6
3577,5223,6879.95,3577,28.82,3959,854.16,5908.99,95.0,0,2022-08-24 14:50:08+00:00,2022-08-24T15:50:13.315054,9.1
3544,5223,6880.01,3544,28.88,3907,854.16,5909.06,95.0,0,2022-08-24 14:51:20+00:00,2022-08-24T15:51:25.782779,12.4
3535,5223,6880.09,3535,28.96,2618,854.16,5909.12,95.0,0,2022-08-24 14:52:30+00:00,2022-08-24T15:52:36.276510,10.5
3549,5223,6880.15,3547,29.03,2601,854.16,5909.18,95.0,0,2022-08-24 14:53:40+00:00,2022-08-24T15:53:45.727738,9.4
3563,5223,6880.22,3563,29.1,2584,854.16,5909.22,95.0,0,2022-08-24 14:54:48+00:00,2022-08-24T15:54:54.226923,8.5
3553,5223,6880.29,3553,29.16,2630,854.16,5909.27,95.0,0,2022-08-24 14:55:57+00:00,2022-08-24T15:56:03.128043,8.9
3576,5223,6880.36,3576,29.23,2598,854.16,5909.33,95.0,0,2022-08-24 14:57:08+00:00,2022-08-24T15:57:13.568213,10.4
3554,5223,6880.43,3543,29.3,2615,854.16,5909.37,95.0,0,2022-08-24 14:58:20+00:00,2022-08-24T15:58:25.101336,11.5
3511,5223,6880.5,3511,29.37,2566,854.16,5909.43,95.0,0,2022-08-24 14:59:29+00:00,2022-08-24T15:59:34.797481,9.6
3474,5223,6880.57,3474,29.44,2525,854.16,5909.47,95.0,0,2022-08-24 15:00:39+00:00,2022-08-24T16:00:46.095082,11.3
3424,5223,6880.64,3424,29.51,2491,854.16,5909.52,95.0,0,2022-08-24 15:01:51+00:00,2022-08-24T16:01:55.415449,9.3
3391,5223,6880.7,3387,29.57,2453,854.16,5909.58,95.0,0,2022-08-24 15:03:02+00:00,2022-08-24T16:03:07.434655,12.0
3332,5223,6880.77,3321,29.64,2399,854.16,5909.62,95.0,0,2022-08-24 15:04:13+00:00,2022-08-24T16:04:18.051844,10.6
3265,5223,6880.83,3265,29.7,2329,854.16,5909.66,95.0,0,2022-08-24 15:05:22+00:00,2022-08-24T16:05:27.342685,9.3
3267,5223,6880.89,3267,29.76,2330,854.16,5909.72,95.0,0,2022-08-24 15:06:30+00:00,2022-08-24T16:06:35.400866,8.0
3255,5223,6880.96,3252,29.83,2220,854.16,2022-08-24T16:07:42.547042,7.1
3258,5223,6881.02,3258,29.89,2218,854.16,5909.79,95.0,0,2022-08-24 15:08:50+00:00,2022-08-24T16:08:54.666166,12.1
3223,5223,6881.08,3223,29.95,2186,854.16,5909.85,95.0,0,2022-08-24 15:10:01+00:00,2022-08-24T16:10:07.414359,12.7
3186,5223,6881.15,3191,30.02,2157,854.16,5909.89,95.0,0,2022-08-24 15:11:14+00:00,2022-08-24T16:11:18.597814,11.1
3136,5223,6881.21,3140,30.08,2118,854.16,5909.93,95.0,0,2022-08-24 15:12:26+00:00,2022-08-24T16:12:30.282000,11.6
3113,5223,6881.27,2022-08-24T16:13:35.647727,5.3
3070,5223,6881.33,3070,30.2,2148,854.16,5910.0,95.0,0,2022-08-24 15:14:39+00:00,2022-08-24T16:14:44.355516,8.7
3058,5223,6881.39,3058,30.26,2098,854.16,5910.04,95.0,0,2022-08-24 15:15:51+00:00,2022-08-24T16:15:55.364677,11.0
3028,5223,6881.45,3034,30.32,2093,854.16,5910.1,95.0,0,2022-08-24 15:17:00+00:00,2022-08-24T16:17:04.722715,9.3
2992,5223,6881.5,2990,30.37,2058,854.16,5910.14,95.0,0,2022-08-24 15:18:10+00:00,2022-08-24T16:18:14.717312,9.9
3006,5223,6881.56,2988,30.43,3149,854.16,5910.18,95.0,0,2022-08-24 15:19:20+00:00,2022-08-24T16:19:26.170849,11.4
2962,5223,6881.62,2944,30.49,3156,854.16,5910.24,95.0,0,2022-08-24 15:20:34+00:00,2022-08-24T16:20:39.170622,12.9
2907,5223,6881.68,2897,30.55,3107,854.16,5910.29,95.0,0,2022-08-24 15:21:43+00:00,2022-08-24T16:21:48.542748,9.3
2856,5223,6881.74,2852,30.61,3022,854.16,5910.35,95.0,0,2022-08-24 15:22:53+00:00,2022-08-24T16:22:58.677709,10.1
2793,5223,6881.79,2793,30.66,2966,854.16,5910.41,95.0,0,2022-08-24 15:24:03+00:00,2022-08-24T16:24:08.163011,9.4
2781,5223,6881.84,2781,30.71,2953,854.16,5910.47,95.0,0,2022-08-24 15:25:14+00:00,2022-08-24T16:25:18.684614,10.5
2777,5223,6881.9,2772,30.77,2811,854.16,5910.52,95.0,0,2022-08-24 15:26:24+00:00,2022-08-24T16:26:29.273086,10.6
2726,5223,6881.95,2715,30.82,2825,854.16,5910.58,95.0,0,2022-08-24 15:27:34+00:00,2022-08-24T16:27:38.943029,9.6
2708,5223,6882.01,2708,30.88,2576,854.16,5910.64,95.0,0,2022-08-24 15:28:44+00:00,2022-08-24T16:28:50.102679,11.1
2689,5223,6882.06,2693,30.93,2738,854.16,5910.7,95.0,0,2022-08-24 15:29:56+00:00,2022-08-24T16:30:01.220071,11.1
2679,5223,6882.11,2672,30.98,2803,854.16,5910.75,95.0,0,2022-08-24 15:31:07+00:00,2022-08-24T16:31:11.019544,9.7
2644,5223,6882.16,2644,31.03,2762,854.16,5910.81,95.0,0,2022-08-24 15:32:17+00:00,2022-08-24T16:32:21.149715,10.1
2619,5223,6882.21,2616,31.08,2737,854.16,5910.85,95.0,0,2022-08-24 15:33:26+00:00,2022-08-24T16:33:30.713920,9.6
2586,5223,6882.26,2586,31.14,2702,854.16,5910.91,95.0,0,2022-08-24 15:34:36+00:00,2022-08-24T16:34:41.109787,10.3
2556,5223,6882.31,2552,31.18,2636,854.16,5910.95,95.0,0,2022-08-24 15:35:47+00:00,2022-08-24T16:35:52.523126,11.4
2513,5223,6882.36,2510,31.23,2591,854.16,5911.02,95.0,0,2022-08-24 15:36:57+00:00,2022-08-24T16:37:00.741571,8.2
2457,5223,6882.41,2456,31.28,2509,854.16,5911.06,95.0,0,2022-08-24 15:38:05+00:00,2022-08-24T16:38:10.691958,9.9
2425,5223,6882.46,2423,31.33,2482,854.16,5911.1,95.0,0,2022-08-24 15:39:14+00:00,2022-08-24T16:39:22.067687,11.3
2425,5223,6882.51,2419,31.38,2497,854.16,5911.16,95.0,0,2022-08-24 15:40:29+00:00,2022-08-24T16:40:34.301627,12.2
2504,5223,6882.55,2504,31.42,2585,854.16,5911.2,95.0,0,2022-08-24 15:41:39+00:00,2022-08-24T16:41:43.815681,9.5
2526,5223,6882.6,2526,31.47,2567,854.16,5911.25,95.0,0,2022-08-24 15:42:48+00:00,2022-08-24T16:42:52.630730,8.8
2517,5223,6882.65,2517,31.52,2427,854.16,5911.31,95.0,0,2022-08-24 15:43:57+00:00,2022-08-24T16:44:02.719885,10.0
2492,5223,6882.7,2481,31.57,2409,854.16,5911.35,95.0,0,2022-08-24 15:45:10+00:00,2022-08-24T16:45:15.025952,12.3
2484,5223,6882.75,2482,31.62,2417,854.16,5911.39,95.0,0,2022-08-24 15:46:20+00:00,2022-08-24T16:46:24.659075,9.6
2496,5223,6882.8,2491,31.67,2406,854.16,5911.45,95.0,0,2022-08-24 15:47:29+00:00,2022-08-24T16:47:33.646266,8.9
2466,5223,6882.84,2466,31.71,2426,854.16,5911.49,95.0,0,2022-08-24 15:48:36+00:00,2022-08-24T16:48:44.615136,10.9
2449,5223,6882.89,2448,31.76,2385,854.16,5911.54,95.0,0,2022-08-24 15:49:51+00:00,2022-08-24T16:49:56.515257,11.9
2420,5223,6882.94,2415,31.81,2345,854.16,5911.58,95.0,0,2022-08-24 15:51:04+00:00,2022-08-24T16:51:09.312140,12.7
2391,5223,6882.99,2391,31.86,2278,854.16,5911.64,95.0,0,2022-08-24 15:52:15+00:00,2022-08-24T16:52:20.391464,11.0
2354,5223,6883.04,2306,31.91,2199,854.16,5911.68,95.0,0,2022-08-24 15:53:25+00:00,2022-08-24T16:53:29.650541,9.2
2312,5223,6883.08,2310,31.95,2172,854.16,5911.72,95.0,0,2022-08-24 15:54:35+00:00,2022-08-24T16:54:40.741699,11.0
2280,5223,6883.13,2280,32.0,2159,854.16,5911.77,95.0,0,2022-08-24 15:55:46+00:00,2022-08-24T16:55:51.026808,10.2
2253,5223,6883.17,2255,32.04,2122,854.16,5911.81,95.0,0,2022-08-24 15:56:57+00:00,2022-08-24T16:57:02.273937,11.2
2230,5223,6883.22,2230,32.09,2100,854.16,5911.85,95.0,0,2022-08-24 15:58:07+00:00,2022-08-24T16:58:12.110019,9.8
2188,5223,6883.26,2187,32.13,2069,854.16,5911.89,95.0,0,2022-08-24 15:59:17+00:00,2022-08-24T16:59:23.280318,11.1
2160,5223,6883.3,2167,32.17,2034,854.16,5911.93,95.0,0,2022-08-24 16:00:28+00:00,2022-08-24T17:00:33.537483,10.2
2145,5223,6883.34,2145,32.21,2024,854.16,5911.97,95.0,0,2022-08-24 16:01:38+00:00,2022-08-24T17:01:42.869295,9.3
2142,5223,6883.38,2142,32.25,1944,854.16,5912.0,95.0,0,2022-08-24 16:02:45+00:00,2022-08-24T17:02:52.106660,9.2
2077,5223,6883.42,2077,32.29,1885,854.16,5912.04,95.0,0,2022-08-24 16:03:57+00:00,2022-08-24T17:04:02.464821,10.3
397,5223,6883.45,821,32.32,15,854.16,5912.06,95.0,-407,2022-08-24 16:05:09+00:00,2022-08-24T17:05:14.931908,12.4
2247,5223,6883.49,2884,32.36,-53,854.16,5912.08,95.0,-794,2022-08-24 16:06:22+00:00,2022-08-24T17:06:27.587042,12.6
2312,5223,6883.56,4446,32.43,-31,854.16,5912.08,95.0,-1801,2022-08-24 16:07:33+00:00,2022-08-24T17:07:39.649294,12.0
1859,5223,6883.61,1855,32.48,107,854.16,5912.08,95.0,0,2022-08-24 16:08:45+00:00,2022-08-24T17:08:50.346249,10.6
1401,5223,6883.64,1490,32.51,70,854.16,5912.08,95.0,0,2022-08-24 16:09:56+00:00,2022-08-24T17:10:01.419388,11.0
1805,5223,6883.68,1810,32.55,296,854.16,5912.08,95.0,0,2022-08-24 16:11:06+00:00,2022-08-24T17:11:11.140029,9.7
1775,5223,6883.71,1777,32.58,54,854.16,5912.1,95.0,0,2022-08-24 16:12:16+00:00,2022-08-24T17:12:20.702126,9.5
1901,5223,6883.75,1906,32.62,-12,854.16,5912.1,95.0,0,2022-08-24 16:13:26+00:00,2022-08-24T17:13:29.656410,8.9
2006,5223,6883.79,2157,32.66,-10,854.16,5912.1,95.0,-143,2022-08-24 16:14:36+00:00,2022-08-24T17:14:40.618025,10.9
2069,5223,6883.83,2372,32.7,-3,854.16,5912.1,95.0,-291,2022-08-24 16:15:45+00:00,2022-08-24T17:15:50.945532,10.3
2083,5223,6883.88,2432,32.75,-1,854.16,5912.1,95.0,-340,2022-08-24 16:17:00+00:00,2022-08-24T17:17:04.034051,13.0
2093,5223,6883.93,2546,32.8,-15,854.16,5912.1,95.0,-432,2022-08-24 16:18:07+00:00,2022-08-24T17:18:13.362040,9.3
2128,5223,6883.98,2491,32.85,-10,854.16,5912.1,95.0,-356,2022-08-24 16:19:18+00:00,2022-08-24T17:19:22.899589,9.5
2049,5223,6884.02,2501,32.89,2,854.16,5912.1,95.0,-462,2022-08-24 16:20:28+00:00,2022-08-24T17:20:34.092290,11.1
1959,5223,6884.08,2556,32.95,4,854.16,5912.1,95.0,-606,2022-08-24 16:21:40+00:00,2022-08-24T17:21:46.351019,12.2
1918,5223,6884.13,2561,33.0,-7,854.16,5912.1,95.0,-660,2022-08-24 16:22:51+00:00,2022-08-24T17:22:56.255904,9.9
1885,5223,6884.18,2579,33.05,-3,854.16,5912.1,95.0,-703,2022-08-24 16:24:02+00:00,2022-08-24T17:24:09.236764,12.9
1846,5223,6884.23,2474,33.1,-4,854.16,5912.1,95.0,-639,2022-08-24 16:25:16+00:00,2022-08-24T17:25:21.515006,12.2
1813,5223,6884.28,2501,33.15,5,854.16,5912.1,95.0,-700,2022-08-24 16:26:25+00:00,2022-08-24T17:26:30.755075,9.2
1787,5223,6884.33,2518,33.2,-6,854.16,5912.1,95.0,-738,2022-08-24 16:27:36+00:00,2022-08-24T17:27:40.830572,10.0
1743,5223,6884.38,2549,33.25,-7,854.16,5912.1,95.0,-815,2022-08-24 16:28:46+00:00,2022-08-24T17:28:51.206594,10.4
1642,5223,6884.43,2612,33.3,-1533,854.17,5912.1,95.0,-1650,2022-08-24 16:29:57+00:00,2022-08-24T17:30:01.522434,10.3
1646,5223,6884.51,4426,33.38,-13,854.17,5912.1,94.0,-2856,2022-08-24 16:31:06+00:00,2022-08-24T17:31:11.014127,9.5
1639,5223,6884.57,2651,33.44,-1812,854.17,5912.1,94.0,-1137,2022-08-24 16:32:16+00:00,2022-08-24T17:32:21.755934,10.7
1625,5223,6884.63,2678,33.5,0,854.17,5912.1,94.0,-1063,2022-08-24 16:33:27+00:00,2022-08-24T17:33:31.987819,10.2
1588,5223,6884.68,2685,33.56,-6,854.17,5912.1,94.0,-1104,2022-08-24 16:34:38+00:00,2022-08-24T17:34:43.451092,11.4
1544,5223,6884.74,2735,33.61,-9,854.17,5912.1,94.0,-1188,2022-08-24 16:35:48+00:00,2022-08-24T17:35:52.446473,8.9
1531,5223,6884.76,210,33.63,0,854.17,5912.1,94.0,1322,2022-08-24 16:36:56+00:00,2022-08-24T17:37:02.063787,9.6
1523,5223,6884.76,293,33.63,-5,854.17,5912.1,94.0,1210,2022-08-24 16:38:06+00:00,2022-08-24T17:38:11.583779,9.5
1485,5223,6884.77,235,33.64,0,854.17,5912.1,94.0,1249,2022-08-24 16:39:17+00:00,2022-08-24T17:39:22.769825,11.1
1445,5223,6884.77,435,33.64,2,854.17,5912.1,94.0,1002,2022-08-24 16:40:27+00:00,2022-08-24T17:40:32.529009,9.7
1456,5223,6884.78,302,33.65,0,854.17,5912.1,94.0,1149,2022-08-24 16:41:36+00:00,2022-08-24T17:41:42.333310,9.7
1444,5223,6884.78,292,33.65,-4,854.17,5912.1,94.0,1149,2022-08-24 16:42:45+00:00,2022-08-24T17:42:52.522826,10.1
1414,5223,6884.79,216,33.66,-3,854.17,5912.1,94.0,1195,2022-08-24 16:43:57+00:00,2022-08-24T17:44:05.659134,13.1
1395,5223,6884.79,229,33.66,3,854.17,5912.1,94.0,1166,2022-08-24 16:45:09+00:00,2022-08-24T17:45:16.018515,10.3
1370,5223,6884.8,231,33.67,1,854.17,5912.1,94.0,1144,2022-08-24 16:46:19+00:00,2022-08-24T17:46:25.549539,9.5
1353,5223,6884.8,146,33.67,3,854.17,5912.1,94.0,1213,2022-08-24 16:47:30+00:00,2022-08-24T17:47:34.403596,8.8
1317,5223,6884.81,180,33.68,3,854.17,5912.1,94.0,1138,2022-08-24 16:48:41+00:00,2022-08-24T17:48:46.781798,12.3
1282,5223,6884.81,190,33.68,-1,854.17,5912.1,95.0,1095,2022-08-24 16:49:53+00:00,2022-08-24T17:49:58.668777,11.8
1262,5223,6884.81,195,33.68,-3,854.17,5912.1,95.0,1064,2022-08-24 16:51:03+00:00,2022-08-24T17:51:09.109707,10.4
1249,5223,6884.82,207,33.69,2,854.17,5912.1,95.0,1040,2022-08-24 16:52:15+00:00,2022-08-24T17:52:19.670917,10.5
1233,5223,6884.82,212,33.69,-5,854.17,5912.1,95.0,1014,2022-08-24 16:53:27+00:00,2022-08-24T17:53:32.731444,13.0
1204,5223,6884.83,243,33.7,-4,854.17,5912.1,95.0,955,2022-08-24 16:54:39+00:00,2022-08-24T17:54:44.036845,11.2
1180,5223,6884.83,269,33.7,-64,854.17,5912.1,95.0,866,2022-08-24 16:55:49+00:00,2022-08-24T17:55:54.757072,10.7
1150,5223,6884.84,387,33.71,-9,854.17,5912.1,95.0,758,2022-08-24 16:56:58+00:00,2022-08-24T17:57:04.468998,9.7
1121,5223,6884.85,451,33.72,-4,854.17,5912.1,95.0,663,2022-08-24 16:58:09+00:00,2022-08-24T17:58:14.740834,10.2
1086,5223,6884.86,506,33.73,-9,854.17,5912.1,95.0,574,2022-08-24 16:59:21+00:00,2022-08-24T17:59:26.734871,11.9
1053,5223,6884.87,580,33.74,-10,854.17,5912.1,95.0,465,2022-08-24 17:00:31+00:00,2022-08-24T18:00:36.443168,9.7
1026,5223,6884.88,532,33.75,6,854.17,5912.1,95.0,481,2022-08-24 17:01:43+00:00,2022-08-24T18:01:48.846463,12.4
997,5223,6884.89,543,33.76,1,854.17,5912.1,95.0,449,2022-08-24 17:02:54+00:00,2022-08-24T18:02:58.632444,9.7
974,5223,6884.9,541,33.77,0,854.17,5912.1,95.0,427,2022-08-24 17:04:04+00:00,2022-08-24T18:04:09.148175,10.5
949,5223,6884.91,537,33.78,3,854.17,5912.1,95.0,411,2022-08-24 17:05:15+00:00,2022-08-24T18:05:20.429432,11.2
934,5223,6884.92,546,33.79,-1,854.17,5912.1,95.0,381,2022-08-24 17:06:25+00:00,2022-08-24T18:06:30.709253,10.3
919,5223,6884.93,549,33.8,-8,854.17,5912.1,95.0,354,2022-08-24 17:07:35+00:00,2022-08-24T18:07:40.092229,9.4
899,5223,6884.94,558,33.81,-7,854.17,5912.1,95.0,347,2022-08-24 17:08:44+00:00,2022-08-24T18:08:49.207304,9.1
880,5223,6884.95,602,33.82,-4,854.17,5912.1,95.0,281,2022-08-24 17:09:53+00:00,2022-08-24T18:09:58.591138,9.3
861,5223,6884.96,598,33.83,-6,854.17,5912.1,95.0,261,2022-08-24 17:11:05+00:00,2022-08-24T18:11:10.849698,12.2
